file,date,wavelength,instrument
/171/1997-05-26T01:18:41.fits,1997-05-26T01:00:13.908000+00:00,171,EIT
/171/1997-05-26T07:26:10.fits,1997-05-26T07:00:14.200000+00:00,171,EIT
/171/1997-05-26T13:18:42.fits,1997-05-26T13:00:14.292000+00:00,171,EIT
/171/1997-05-27T01:18:39.fits,1997-05-27T01:00:13.675000+00:00,171,EIT
/171/1997-05-27T13:18:41.fits,1997-05-27T13:00:14.259000+00:00,171,EIT
/171/1997-05-27T19:18:40.fits,1997-05-27T19:00:15.251000+00:00,171,EIT
/171/1997-05-28T07:18:40.fits,1997-05-28T07:00:13.935000+00:00,171,EIT
/171/1997-05-28T19:18:42.fits,1997-05-28T19:00:14.219000+00:00,171,EIT
/171/1997-05-29T07:18:38.fits,1997-05-29T07:00:14.103000+00:00,171,EIT
/171/1997-05-29T19:33:32.fits,1997-05-29T19:15:07.879000+00:00,171,EIT
/171/1997-05-30T07:18:47.fits,1997-05-30T07:00:22.671000+00:00,171,EIT
/171/1997-05-31T07:18:38.fits,1997-05-31T07:00:13.942000+00:00,171,EIT
/171/1997-05-31T13:18:39.fits,1997-05-31T13:00:15.734000+00:00,171,EIT
/171/1997-06-01T01:18:14.fits,1997-06-01T01:00:13.902000+00:00,171,EIT
/171/1997-06-01T07:26:10.fits,1997-06-01T07:00:13.695000+00:00,171,EIT
/171/1997-06-01T13:18:13.fits,1997-06-01T13:00:13.088000+00:00,171,EIT
/171/1997-06-02T07:26:10.fits,1997-06-02T07:00:13.765000+00:00,171,EIT
/171/1997-06-02T19:29:25.fits,1997-06-02T19:11:24.344000+00:00,171,EIT
/171/1997-06-03T07:18:14.fits,1997-06-03T07:00:13.937000+00:00,171,EIT
/171/1997-06-03T19:29:10.fits,1997-06-03T19:11:09.416000+00:00,171,EIT
/171/1997-06-04T07:18:14.fits,1997-06-04T07:00:13.907000+00:00,171,EIT
/171/1997-06-04T14:18:20.fits,1997-06-04T14:00:13.366000+00:00,171,EIT
/171/1997-06-05T01:18:13.fits,1997-06-05T01:00:13.786000+00:00,171,EIT
/171/1997-06-05T14:18:13.fits,1997-06-05T14:00:13.336000+00:00,171,EIT
/171/1997-06-07T07:18:17.fits,1997-06-07T07:00:15.518000+00:00,171,EIT
/171/1997-06-10T07:18:13.fits,1997-06-10T07:00:13.824000+00:00,171,EIT
/171/1997-06-11T13:18:15.fits,1997-06-11T13:00:14.786000+00:00,171,EIT
/171/1997-06-11T19:18:13.fits,1997-06-11T19:00:12.878000+00:00,171,EIT
/171/1997-06-12T01:18:12.fits,1997-06-12T01:00:14.070000+00:00,171,EIT
/171/1997-06-14T01:18:12.fits,1997-06-14T01:00:14.799000+00:00,171,EIT
/171/1997-06-14T13:18:13.fits,1997-06-14T13:00:13.685000+00:00,171,EIT
/171/1997-06-17T01:18:11.fits,1997-06-17T01:00:13.906000+00:00,171,EIT
/171/1997-06-18T19:18:12.fits,1997-06-18T19:00:13.853000+00:00,171,EIT
/171/1997-06-19T07:18:13.fits,1997-06-19T07:00:13.938000+00:00,171,EIT
/171/1997-06-19T19:18:13.fits,1997-06-19T19:00:14.122000+00:00,171,EIT
/171/1997-06-20T07:18:09.fits,1997-06-20T07:00:14.007000+00:00,171,EIT
/171/1997-06-20T19:18:12.fits,1997-06-20T19:00:14.799000+00:00,171,EIT
/171/1997-06-21T07:18:13.fits,1997-06-21T07:00:13.677000+00:00,171,EIT
/171/1997-06-21T19:18:15.fits,1997-06-21T19:00:15.162000+00:00,171,EIT
/171/1997-06-22T07:18:13.fits,1997-06-22T07:00:14.146000+00:00,171,EIT
/171/1997-06-23T07:18:15.fits,1997-06-23T07:00:14.215000+00:00,171,EIT
/171/1997-06-27T07:18:15.fits,1997-06-27T07:00:14.193000+00:00,171,EIT
/171/1997-06-27T19:18:13.fits,1997-06-27T19:00:13.776000+00:00,171,EIT
/171/1997-06-28T19:18:13.fits,1997-06-28T19:00:13.943000+00:00,171,EIT
/171/1997-06-29T07:18:11.fits,1997-06-29T07:00:13.826000+00:00,171,EIT
/171/1997-06-30T07:18:11.fits,1997-06-30T07:00:13.792000+00:00,171,EIT
/171/1997-06-30T19:18:15.fits,1997-06-30T19:00:18.276000+00:00,171,EIT
/171/1997-07-01T01:18:12.fits,1997-07-01T01:00:13.669000+00:00,171,EIT
/171/1997-07-03T07:18:11.fits,1997-07-03T07:00:13.896000+00:00,171,EIT
/171/1997-07-04T07:18:14.fits,1997-07-04T07:00:15.264000+00:00,171,EIT
/171/1997-07-05T19:18:13.fits,1997-07-05T19:00:15.015000+00:00,171,EIT
/171/1997-07-06T19:30:13.fits,1997-07-06T19:00:13.883000+00:00,171,EIT
/171/1997-07-07T13:18:13.fits,1997-07-07T13:00:14.258000+00:00,171,EIT
